Winning Numbers,Month,Day,Hour,Minute
"[2, 5, 6, 11, 14, 18, 19, 21, 26, 28, 36, 44, 45, 48, 57, 62, 64, 65, 70, 76]",7,28,8,40
"[3, 8, 18, 19, 23, 27, 28, 40, 43, 47, 48, 49, 52, 60, 63, 65, 67, 69, 75, 77]",7,28,8,45
"[1, 11, 14, 15, 28, 31, 32, 34, 39, 45, 46, 49, 50, 59, 73, 74, 75, 77, 79, 80]",7,28,8,50
"[5, 6, 7, 11, 13, 19, 27, 36, 43, 44, 51, 52, 60, 63, 69, 71, 76, 77, 79, 80]",7,28,8,55
"[14, 15, 19, 22, 27, 28, 31, 37, 41, 42, 44, 48, 50, 51, 56, 57, 59, 62, 73, 75]",7,28,9,0
"[3, 7, 8, 11, 12, 13, 18, 23, 27, 37, 51, 53, 60, 64, 66, 67, 71, 72, 74, 75]",7,28,9,5
"[7, 11, 12, 14, 21, 23, 28, 31, 32, 33, 41, 46, 47, 49, 50, 52, 53, 67, 69, 72]",7,28,9,10
"[1, 3, 5, 6, 8, 21, 27, 28, 32, 33, 41, 48, 52, 65, 68, 71, 73, 74, 75, 76]",7,28,9,15
"[2, 9, 12, 13, 19, 20, 24, 29, 32, 39, 44, 48, 53, 54, 57, 58, 65, 66, 68, 78]",7,28,9,20
"[5, 10, 14, 19, 20, 21, 23, 31, 32, 33, 34, 37, 38, 41, 45, 49, 54, 72, 74, 77]",7,28,9,25
"[2, 4, 18, 23, 32, 33, 34, 36, 39, 44, 46, 47, 49, 52, 57, 64, 65, 72, 73, 78]",7,28,9,30
"[1, 3, 4, 8, 10, 15, 19, 20, 25, 26, 30, 34, 49, 51, 52, 59, 61, 65, 73, 74]",7,28,9,35
"[6, 27, 29, 30, 32, 38, 40, 41, 44, 48, 51, 54, 58, 60, 64, 66, 68, 69, 75, 78]",7,28,9,40
"[4, 5, 8, 10, 13, 21, 24, 37, 39, 41, 42, 43, 48, 52, 54, 55, 63, 70, 71, 75]",7,28,9,45
"[2, 10, 11, 16, 20, 27, 42, 44, 49, 54, 55, 58, 62, 66, 67, 68, 72, 74, 77, 79]",7,28,9,50
"[1, 12, 16, 21, 23, 28, 30, 31, 32, 34, 38, 40, 41, 47, 49, 54, 57, 59, 76, 78]",7,28,9,55
"[8, 19, 24, 27, 28, 29, 30, 31, 34, 36, 37, 38, 41, 45, 53, 57, 58, 67, 73, 80]",7,28,10,0
"[9, 14, 17, 21, 23, 26, 33, 34, 40, 41, 42, 43, 45, 48, 52, 60, 64, 67, 68, 79]",7,28,10,5
"[8, 11, 12, 13, 14, 16, 17, 24, 28, 39, 42, 48, 54, 60, 61, 63, 68, 75, 78, 79]",7,28,10,10
"[3, 4, 5, 8, 12, 14, 23, 28, 36, 42, 43, 45, 46, 49, 51, 53, 54, 55, 72, 73]",7,28,10,15
"[12, 13, 15, 17, 27, 36, 37, 42, 43, 45, 46, 47, 48, 49, 50, 53, 55, 60, 65, 68]",7,28,10,20
"[3, 9, 12, 16, 21, 23, 28, 29, 32, 37, 49, 51, 56, 59, 60, 67, 68, 69, 74, 80]",7,28,10,25
"[8, 11, 13, 17, 25, 33, 36, 39, 42, 49, 56, 57, 58, 59, 63, 65, 73, 74, 76, 77]",7,28,10,30
"[8, 11, 16, 17, 22, 24, 25, 28, 35, 38, 39, 40, 41, 46, 52, 55, 64, 65, 67, 73]",7,28,10,35
"[2, 3, 4, 7, 9, 12, 19, 22, 31, 35, 38, 39, 45, 48, 49, 50, 60, 66, 70, 71]",7,28,10,40
"[1, 10, 14, 19, 22, 30, 35, 37, 41, 46, 49, 56, 57, 63, 64, 68, 69, 70, 73, 79]",7,28,10,45
"[1, 7, 9, 12, 16, 20, 21, 22, 33, 37, 38, 42, 46, 50, 56, 58, 59, 65, 72, 78]",7,28,10,50
"[2, 18, 23, 31, 36, 38, 43, 47, 48, 52, 53, 57, 58, 64, 65, 66, 68, 70, 71, 78]",7,28,10,55
"[6, 12, 16, 18, 21, 23, 29, 32, 38, 39, 42, 44, 46, 60, 68, 71, 75, 76, 78, 80]",7,28,11,0
"[1, 3, 4, 7, 12, 13, 14, 15, 25, 36, 52, 56, 58, 61, 63, 67, 71, 72, 74, 77]",7,28,11,5
"[2, 11, 14, 19, 22, 24, 26, 27, 28, 38, 41, 42, 49, 53, 56, 60, 69, 72, 73, 75]",7,28,11,10
"[1, 7, 14, 15, 29, 30, 37, 41, 48, 50, 51, 53, 61, 63, 64, 68, 69, 71, 78, 80]",7,28,11,15
"[1, 2, 4, 5, 15, 16, 20, 21, 25, 39, 47, 53, 65, 70, 71, 72, 74, 75, 77, 78]",7,28,11,20
"[1, 3, 10, 14, 16, 18, 19, 29, 31, 34, 35, 38, 51, 53, 67, 71, 72, 75, 78, 80]",7,28,11,25
"[4, 7, 8, 11, 14, 18, 19, 26, 27, 34, 36, 37, 47, 56, 58, 66, 67, 71, 79, 80]",7,28,11,30
"[4, 5, 7, 11, 13, 23, 25, 27, 31, 32, 41, 44, 49, 53, 57, 63, 66, 69, 71, 74]",7,28,11,35
"[1, 5, 11, 12, 14, 18, 24, 27, 29, 33, 37, 39, 42, 45, 46, 57, 60, 66, 68, 69]",7,28,11,40
"[5, 6, 15, 21, 23, 26, 28, 29, 34, 42, 44, 47, 49, 52, 54, 59, 60, 62, 67, 77]",7,28,11,45
"[2, 4, 6, 12, 13, 20, 21, 22, 24, 27, 30, 44, 48, 51, 60, 62, 64, 68, 76, 80]",7,28,11,50
"[1, 7, 10, 16, 22, 24, 34, 37, 38, 39, 42, 46, 48, 50, 51, 54, 59, 67, 73, 74]",7,28,11,55
"[11, 19, 20, 21, 23, 25, 27, 29, 31, 36, 39, 41, 55, 57, 61, 63, 65, 70, 72, 79]",7,28,12,0
"[1, 4, 11, 14, 15, 17, 22, 24, 26, 29, 30, 36, 37, 39, 45, 48, 49, 61, 67, 79]",7,28,12,5
"[2, 5, 7, 8, 16, 29, 30, 37, 39, 40, 47, 55, 59, 60, 62, 64, 70, 71, 73, 77]",7,28,12,10
"[8, 9, 11, 12, 17, 21, 24, 29, 32, 36, 40, 44, 49, 58, 60, 61, 65, 68, 72, 75]",7,28,12,15
"[2, 3, 13, 16, 31, 36, 38, 41, 42, 50, 52, 53, 55, 56, 60, 64, 69, 70, 71, 76]",7,28,12,20
"[10, 12, 14, 16, 18, 20, 24, 28, 32, 36, 40, 48, 54, 56, 58, 61, 67, 69, 77, 78]",7,28,12,25
"[2, 3, 6, 7, 8, 13, 15, 21, 22, 29, 44, 46, 48, 50, 55, 62, 65, 66, 67, 74]",7,28,12,30
"[8, 14, 15, 20, 22, 24, 38, 42, 43, 45, 46, 52, 54, 64, 65, 69, 74, 76, 79, 80]",7,28,12,35
"[2, 3, 4, 6, 25, 28, 31, 38, 40, 46, 48, 52, 53, 59, 63, 64, 66, 69, 72, 77]",7,28,12,40
"[1, 3, 5, 10, 11, 18, 20, 23, 33, 35, 37, 39, 49, 52, 53, 57, 60, 64, 67, 69]",7,28,12,45
"[1, 2, 3, 4, 5, 19, 23, 28, 33, 43, 47, 48, 50, 56, 57, 65, 66, 73, 75, 79]",7,28,12,50
"[3, 8, 12, 13, 17, 21, 30, 33, 39, 41, 42, 43, 49, 62, 63, 66, 69, 73, 77, 79]",7,28,12,55
"[5, 9, 11, 12, 15, 16, 18, 26, 28, 33, 34, 39, 41, 54, 61, 63, 64, 69, 71, 72]",7,28,13,0
"[2, 7, 10, 13, 16, 34, 44, 45, 46, 48, 51, 54, 58, 62, 64, 66, 67, 70, 72, 75]",7,28,13,5
"[2, 3, 8, 12, 13, 18, 19, 20, 22, 31, 35, 44, 47, 51, 57, 64, 67, 70, 71, 79]",7,28,13,10
"[4, 5, 8, 15, 17, 22, 24, 38, 39, 47, 52, 54, 59, 64, 67, 68, 70, 73, 77, 80]",7,28,13,15
"[2, 3, 8, 9, 12, 15, 16, 20, 23, 31, 36, 38, 49, 50, 53, 61, 66, 69, 75, 78]",7,28,13,20
"[2, 6, 9, 11, 13, 15, 17, 19, 20, 23, 26, 28, 31, 33, 45, 46, 70, 73, 78, 80]",7,28,13,25
"[1, 12, 13, 16, 21, 25, 27, 34, 36, 39, 42, 46, 49, 50, 53, 54, 69, 73, 77, 78]",7,28,13,30
"[4, 19, 22, 23, 24, 25, 30, 32, 41, 42, 45, 46, 51, 59, 65, 66, 67, 73, 75, 78]",7,28,13,35
"[3, 8, 13, 15, 17, 26, 31, 34, 36, 37, 38, 40, 41, 46, 57, 65, 67, 72, 73, 78]",7,28,13,40
"[16, 18, 21, 25, 27, 28, 31, 38, 40, 43, 45, 47, 58, 59, 61, 69, 70, 71, 74, 75]",7,28,13,45
"[2, 5, 6, 7, 11, 16, 19, 25, 27, 32, 35, 45, 46, 54, 57, 60, 62, 75, 78, 80]",7,28,13,50
"[6, 8, 10, 13, 15, 19, 21, 23, 26, 34, 37, 38, 40, 44, 49, 50, 52, 57, 60, 74]",7,28,13,55
"[2, 7, 13, 16, 22, 23, 29, 30, 32, 38, 41, 52, 57, 59, 63, 64, 66, 70, 74, 75]",7,28,14,0
"[2, 4, 6, 8, 9, 14, 17, 24, 29, 30, 40, 42, 47, 54, 64, 69, 70, 71, 72, 75]",7,28,14,5
"[4, 11, 14, 20, 22, 23, 27, 28, 30, 37, 43, 45, 49, 54, 56, 61, 64, 66, 76, 79]",7,28,14,10
"[1, 4, 6, 9, 12, 15, 16, 29, 33, 39, 48, 49, 52, 53, 58, 60, 61, 65, 66, 67]",7,28,14,15
"[1, 2, 4, 6, 7, 17, 22, 25, 30, 34, 39, 41, 42, 45, 56, 60, 64, 76, 77, 79]",7,28,14,20
"[6, 7, 12, 14, 20, 22, 24, 33, 38, 45, 49, 54, 58, 62, 63, 64, 71, 72, 75, 78]",7,28,14,25
"[2, 5, 7, 11, 13, 23, 25, 47, 48, 53, 54, 58, 60, 61, 67, 68, 72, 73, 74, 78]",7,28,14,30
"[7, 17, 19, 21, 22, 26, 29, 37, 50, 51, 57, 59, 60, 63, 68, 69, 70, 75, 76, 77]",7,28,14,35
"[7, 8, 13, 14, 15, 22, 23, 29, 32, 33, 48, 52, 54, 56, 57, 61, 66, 68, 69, 71]",7,28,14,40
"[1, 2, 6, 8, 11, 21, 25, 26, 29, 31, 32, 35, 42, 48, 50, 68, 69, 73, 76, 80]",7,28,14,45
"[5, 6, 8, 13, 29, 31, 34, 35, 40, 41, 44, 46, 51, 53, 55, 59, 67, 71, 74, 76]",7,28,14,50
"[1, 3, 4, 7, 9, 10, 14, 18, 25, 34, 43, 46, 51, 52, 60, 66, 69, 73, 75, 79]",7,28,14,55
"[3, 4, 14, 21, 24, 28, 34, 35, 38, 41, 44, 46, 48, 54, 58, 59, 65, 66, 70, 71]",7,28,15,0
"[1, 5, 7, 9, 13, 15, 17, 19, 28, 32, 34, 37, 48, 50, 59, 60, 62, 65, 75, 80]",7,28,15,5
"[2, 7, 14, 15, 22, 23, 24, 26, 34, 37, 43, 44, 51, 56, 58, 59, 67, 73, 75, 79]",7,28,15,10
"[2, 8, 16, 20, 24, 25, 27, 30, 35, 37, 39, 40, 46, 54, 55, 59, 71, 76, 79, 80]",7,28,15,15
"[7, 12, 21, 22, 29, 30, 31, 34, 37, 43, 48, 50, 58, 63, 64, 67, 68, 70, 77, 80]",7,28,15,20
"[1, 7, 8, 11, 12, 15, 16, 20, 21, 23, 27, 28, 43, 52, 59, 64, 65, 70, 72, 78]",7,28,15,25
"[1, 13, 14, 15, 16, 21, 29, 33, 34, 39, 49, 51, 53, 59, 62, 64, 66, 67, 73, 74]",7,28,15,30
"[6, 13, 15, 18, 19, 23, 35, 36, 37, 38, 40, 41, 45, 50, 56, 60, 71, 72, 76, 78]",7,28,15,35
"[6, 8, 11, 16, 21, 38, 41, 49, 50, 51, 52, 53, 54, 56, 57, 59, 62, 72, 74, 75]",7,28,15,40
"[5, 7, 8, 9, 12, 19, 26, 32, 40, 42, 44, 50, 53, 54, 55, 60, 69, 75, 76, 79]",7,28,15,45
"[3, 4, 10, 11, 21, 22, 24, 32, 39, 41, 43, 44, 46, 49, 51, 52, 58, 60, 65, 68]",7,28,15,50
"[1, 3, 6, 9, 14, 16, 17, 19, 23, 39, 42, 45, 49, 59, 66, 69, 71, 75, 77, 78]",7,28,15,55
"[3, 6, 10, 11, 13, 16, 21, 24, 26, 29, 35, 39, 45, 52, 58, 60, 65, 71, 72, 78]",7,28,16,0
"[1, 2, 11, 15, 22, 23, 24, 29, 34, 37, 39, 45, 46, 50, 68, 70, 71, 74, 75, 77]",7,28,16,5
"[5, 6, 10, 14, 19, 25, 28, 37, 38, 40, 48, 53, 54, 56, 57, 60, 63, 65, 66, 71]",7,28,16,10
"[3, 11, 12, 16, 17, 19, 25, 27, 32, 35, 47, 53, 54, 59, 66, 67, 69, 73, 77, 79]",7,28,16,15
"[3, 4, 7, 9, 11, 14, 20, 22, 23, 25, 42, 45, 48, 56, 62, 63, 73, 74, 75, 79]",7,28,16,20
"[4, 12, 18, 20, 22, 23, 25, 26, 29, 32, 38, 39, 48, 67, 72, 76, 77, 78, 79, 80]",7,28,16,25
"[2, 3, 8, 10, 11, 16, 17, 22, 25, 30, 35, 37, 45, 52, 56, 57, 60, 72, 76, 80]",7,28,16,30
"[4, 11, 12, 20, 22, 25, 29, 32, 44, 48, 54, 56, 58, 59, 62, 64, 67, 69, 73, 77]",7,28,16,35
"[2, 9, 15, 16, 19, 23, 25, 27, 31, 32, 33, 37, 41, 47, 66, 73, 75, 78, 79, 80]",7,28,16,40
"[9, 11, 12, 13, 14, 21, 24, 33, 35, 40, 48, 51, 54, 59, 60, 62, 66, 69, 73, 77]",7,28,16,45
"[1, 3, 6, 19, 20, 22, 24, 28, 31, 35, 36, 38, 47, 52, 53, 66, 69, 76, 78, 79]",7,28,16,50
"[8, 12, 17, 19, 22, 24, 25, 30, 41, 44, 48, 49, 55, 59, 64, 65, 66, 73, 74, 77]",7,28,16,55
"[1, 8, 20, 22, 24, 27, 33, 35, 39, 42, 49, 52, 54, 59, 61, 66, 69, 70, 71, 74]",7,28,17,0
"[2, 3, 8, 9, 12, 14, 17, 18, 21, 22, 32, 45, 54, 60, 61, 63, 70, 72, 73, 80]",7,28,17,5
"[8, 10, 11, 13, 14, 18, 19, 23, 25, 26, 34, 41, 42, 48, 54, 57, 67, 68, 78, 79]",7,28,17,10
"[1, 4, 6, 12, 13, 14, 25, 26, 28, 29, 31, 34, 35, 37, 41, 42, 43, 57, 62, 80]",7,28,17,15
"[2, 5, 8, 14, 19, 22, 26, 36, 48, 50, 51, 52, 56, 57, 61, 66, 70, 71, 74, 78]",7,28,17,20
"[7, 8, 15, 17, 24, 26, 31, 36, 38, 43, 44, 45, 56, 57, 59, 63, 65, 67, 74, 76]",7,28,17,25
"[14, 20, 24, 29, 30, 31, 34, 37, 44, 51, 52, 55, 56, 58, 60, 63, 67, 69, 77, 78]",7,28,17,30
"[1, 4, 8, 9, 11, 18, 26, 29, 30, 38, 40, 41, 49, 52, 67, 68, 72, 74, 79, 80]",7,28,17,35
"[3, 8, 9, 12, 21, 26, 36, 37, 39, 40, 41, 44, 50, 51, 62, 65, 70, 71, 72, 74]",7,28,17,40
"[7, 15, 16, 19, 20, 21, 23, 29, 35, 39, 48, 54, 55, 57, 58, 59, 62, 64, 77, 78]",7,28,17,45
"[3, 5, 7, 9, 10, 18, 19, 21, 30, 32, 37, 39, 40, 49, 51, 62, 68, 69, 70, 76]",7,28,17,50
"[4, 5, 10, 13, 21, 28, 29, 37, 43, 48, 51, 55, 64, 66, 67, 68, 71, 77, 78, 79]",7,28,17,55
"[1, 2, 4, 11, 13, 15, 19, 22, 27, 36, 39, 40, 43, 52, 53, 59, 64, 65, 74, 80]",7,28,18,0
"[2, 13, 18, 23, 31, 40, 43, 53, 59, 61, 64, 66, 70, 73, 74, 75, 76, 78, 79, 80]",7,28,18,5
"[1, 2, 10, 11, 21, 24, 26, 30, 34, 38, 39, 41, 48, 52, 56, 62, 64, 70, 77, 79]",7,28,18,10
"[1, 9, 14, 20, 28, 30, 32, 34, 37, 46, 47, 50, 56, 57, 62, 65, 68, 72, 75, 78]",7,28,18,15
"[7, 15, 18, 20, 21, 26, 28, 31, 35, 42, 43, 44, 51, 52, 58, 59, 60, 62, 76, 79]",7,28,18,20
"[6, 9, 20, 21, 23, 25, 27, 34, 44, 45, 51, 57, 59, 64, 67, 71, 73, 78, 79, 80]",7,28,18,25
"[6, 8, 10, 13, 28, 30, 36, 38, 42, 47, 51, 53, 58, 59, 60, 68, 72, 75, 77, 80]",7,28,18,30
"[2, 6, 7, 9, 13, 15, 33, 35, 37, 41, 58, 59, 60, 61, 72, 73, 75, 76, 77, 80]",7,28,18,35
"[2, 10, 11, 14, 21, 26, 28, 30, 34, 38, 41, 44, 47, 48, 52, 68, 69, 70, 73, 78]",7,28,18,40
"[1, 3, 20, 26, 31, 32, 33, 36, 37, 47, 54, 55, 56, 57, 58, 64, 65, 70, 73, 75]",7,28,18,45
"[5, 7, 18, 22, 30, 33, 40, 41, 42, 44, 48, 49, 50, 64, 65, 72, 74, 76, 77, 78]",7,28,18,50
"[2, 9, 13, 21, 24, 30, 31, 39, 41, 43, 50, 54, 57, 59, 62, 66, 67, 77, 79, 80]",7,28,18,55
"[7, 9, 11, 19, 21, 28, 33, 34, 36, 38, 43, 49, 51, 53, 61, 62, 65, 72, 73, 78]",7,28,19,0
"[2, 6, 11, 13, 17, 19, 24, 26, 27, 28, 37, 41, 51, 53, 54, 58, 60, 65, 68, 74]",7,28,19,5
"[1, 2, 6, 10, 22, 24, 29, 31, 33, 37, 40, 44, 51, 53, 65, 69, 72, 75, 78, 79]",7,28,19,10
"[2, 9, 19, 21, 22, 23, 27, 28, 32, 33, 34, 40, 41, 45, 51, 52, 53, 55, 63, 70]",7,28,19,15
"[1, 3, 12, 28, 32, 35, 40, 41, 42, 43, 49, 51, 52, 54, 60, 71, 74, 76, 77, 80]",7,28,19,20
"[6, 9, 10, 15, 17, 21, 22, 24, 25, 27, 30, 40, 47, 49, 56, 59, 62, 77, 78, 80]",7,28,19,25
"[2, 4, 5, 13, 14, 15, 23, 37, 40, 41, 45, 52, 53, 55, 59, 61, 62, 73, 75, 79]",7,28,19,30
"[1, 7, 14, 16, 19, 20, 24, 25, 32, 34, 40, 45, 46, 50, 52, 57, 60, 61, 65, 80]",7,28,19,35
"[5, 8, 9, 10, 13, 22, 31, 33, 35, 36, 42, 46, 52, 54, 56, 59, 61, 65, 68, 69]",7,28,19,40
"[1, 4, 9, 12, 14, 15, 24, 27, 28, 32, 35, 42, 43, 44, 48, 54, 57, 59, 61, 73]",7,28,19,45
"[11, 12, 16, 17, 22, 30, 32, 34, 35, 47, 53, 54, 57, 58, 60, 68, 69, 70, 74, 76]",7,28,19,50
"[4, 5, 6, 9, 11, 13, 18, 19, 22, 23, 24, 41, 49, 53, 56, 58, 62, 72, 75, 76]",7,28,19,55
"[1, 2, 8, 11, 12, 21, 23, 26, 35, 38, 43, 44, 45, 48, 55, 57, 62, 69, 73, 74]",7,28,20,0
"[8, 9, 13, 19, 22, 25, 26, 33, 37, 38, 40, 42, 53, 56, 57, 63, 69, 71, 76, 79]",7,28,20,5
"[2, 8, 11, 12, 23, 25, 26, 29, 31, 36, 40, 41, 43, 45, 58, 60, 63, 67, 71, 76]",7,28,20,10
"[1, 11, 15, 16, 20, 21, 29, 36, 37, 38, 39, 47, 50, 53, 57, 65, 66, 73, 74, 80]",7,28,20,15
"[8, 9, 10, 11, 14, 20, 28, 29, 31, 35, 43, 44, 46, 52, 56, 66, 67, 71, 72, 74]",7,28,20,20
"[2, 5, 6, 11, 19, 21, 35, 37, 39, 40, 41, 42, 46, 64, 65, 68, 70, 74, 76, 78]",7,28,20,25
"[3, 5, 9, 11, 21, 22, 24, 27, 39, 40, 46, 50, 51, 54, 55, 64, 69, 71, 76, 78]",7,28,20,30
"[10, 14, 17, 19, 23, 29, 30, 36, 45, 49, 52, 53, 54, 55, 56, 58, 60, 66, 72, 79]",7,28,20,35
"[7, 8, 9, 10, 14, 15, 17, 23, 24, 25, 27, 36, 39, 53, 54, 57, 68, 70, 71, 79]",7,28,20,40
"[3, 5, 6, 14, 24, 35, 36, 39, 40, 43, 55, 57, 58, 60, 61, 63, 69, 71, 75, 80]",7,28,20,45
"[1, 2, 3, 6, 9, 16, 18, 22, 43, 50, 53, 57, 59, 60, 66, 67, 68, 76, 77, 80]",7,28,20,50
"[1, 5, 9, 11, 12, 14, 16, 20, 22, 27, 32, 43, 48, 54, 56, 65, 71, 73, 74, 80]",7,28,20,55
"[3, 14, 19, 21, 28, 30, 31, 35, 41, 43, 48, 50, 52, 53, 54, 55, 60, 61, 63, 79]",7,29,5,0
"[3, 8, 11, 17, 19, 20, 22, 27, 29, 32, 35, 37, 38, 46, 47, 48, 63, 70, 74, 76]",7,29,5,5
"[2, 3, 19, 21, 22, 23, 27, 28, 30, 35, 37, 38, 42, 44, 51, 60, 62, 69, 71, 80]",7,29,5,10
"[1, 3, 6, 11, 19, 22, 27, 28, 35, 36, 39, 43, 44, 50, 52, 57, 62, 63, 69, 79]",7,29,5,15
"[3, 7, 12, 14, 15, 25, 31, 36, 39, 44, 45, 46, 48, 51, 52, 54, 55, 71, 73, 74]",7,29,5,20
"[2, 5, 12, 14, 17, 24, 36, 40, 41, 45, 48, 50, 55, 60, 61, 67, 72, 74, 77, 79]",7,29,5,25
"[6, 11, 17, 22, 24, 35, 36, 38, 44, 45, 47, 48, 49, 50, 52, 53, 65, 67, 68, 78]",7,29,5,30
"[3, 8, 15, 16, 22, 24, 32, 33, 38, 39, 50, 53, 58, 59, 61, 63, 64, 67, 75, 77]",7,29,5,35
"[5, 9, 10, 13, 14, 17, 19, 24, 26, 35, 36, 48, 56, 58, 63, 64, 66, 70, 71, 79]",7,29,5,40
"[2, 3, 7, 11, 24, 37, 40, 41, 47, 54, 55, 56, 58, 63, 65, 67, 69, 73, 79, 80]",7,29,5,45
"[1, 5, 8, 9, 19, 35, 36, 40, 41, 45, 46, 50, 53, 55, 57, 66, 68, 70, 71, 78]",7,29,5,50
"[5, 10, 11, 14, 21, 26, 28, 29, 30, 32, 36, 38, 51, 53, 59, 62, 64, 68, 69, 76]",7,29,5,55
"[9, 11, 33, 37, 38, 39, 44, 47, 48, 53, 55, 56, 59, 60, 65, 67, 72, 75, 77, 79]",7,29,6,0
"[1, 10, 11, 19, 24, 28, 30, 31, 33, 36, 49, 52, 55, 60, 62, 64, 68, 69, 79, 80]",7,29,6,5
"[1, 3, 9, 12, 13, 23, 27, 30, 32, 36, 42, 57, 58, 59, 60, 68, 72, 75, 77, 79]",7,29,6,10
"[3, 14, 18, 23, 26, 34, 36, 41, 43, 44, 48, 49, 50, 60, 62, 68, 71, 72, 77, 78]",7,29,6,15
"[3, 10, 13, 14, 19, 22, 23, 25, 27, 33, 37, 40, 41, 45, 49, 58, 59, 67, 69, 79]",7,29,6,20
"[3, 4, 10, 18, 21, 22, 26, 36, 40, 43, 44, 45, 50, 53, 57, 65, 69, 71, 74, 75]",7,29,6,25
"[5, 6, 7, 15, 16, 18, 22, 25, 27, 29, 30, 34, 54, 62, 63, 65, 67, 68, 76, 78]",7,29,6,30
"[5, 10, 15, 16, 22, 24, 25, 28, 34, 36, 37, 45, 46, 52, 55, 57, 65, 67, 71, 80]",7,29,6,35
"[7, 8, 15, 20, 22, 25, 29, 30, 31, 33, 35, 50, 59, 61, 63, 72, 73, 74, 75, 77]",7,29,6,40
"[3, 4, 5, 24, 25, 26, 29, 42, 43, 48, 51, 54, 57, 59, 60, 62, 63, 64, 72, 78]",7,29,6,45
"[3, 5, 11, 12, 14, 20, 22, 33, 35, 39, 40, 43, 44, 49, 56, 62, 70, 75, 77, 79]",7,29,6,50
"[10, 13, 14, 19, 20, 27, 29, 31, 38, 44, 51, 55, 59, 63, 64, 65, 70, 72, 75, 77]",7,29,6,55
"[11, 18, 22, 24, 25, 27, 34, 39, 45, 48, 55, 56, 57, 67, 69, 70, 71, 74, 75, 77]",7,29,7,0
"[4, 8, 9, 15, 17, 18, 19, 24, 27, 31, 33, 37, 43, 44, 50, 54, 60, 62, 63, 80]",7,29,7,5
"[9, 11, 12, 13, 16, 17, 24, 31, 32, 39, 44, 48, 53, 62, 63, 68, 69, 74, 76, 80]",7,29,7,10
"[2, 7, 14, 17, 18, 19, 23, 25, 31, 47, 48, 50, 52, 55, 57, 58, 59, 61, 63, 65]",7,29,7,15
"[1, 4, 13, 28, 29, 31, 38, 40, 42, 46, 52, 53, 58, 61, 66, 67, 69, 70, 75, 79]",7,29,7,20
"[9, 28, 30, 31, 32, 39, 41, 45, 49, 50, 51, 63, 64, 67, 68, 69, 70, 71, 74, 79]",7,29,7,25
"[1, 3, 4, 6, 13, 16, 24, 29, 31, 35, 41, 49, 52, 57, 65, 66, 69, 75, 76, 78]",7,29,7,30
"[2, 3, 4, 10, 12, 19, 32, 40, 41, 42, 43, 46, 47, 50, 53, 62, 63, 64, 68, 78]",7,29,7,35
"[4, 7, 12, 23, 24, 27, 29, 43, 46, 48, 49, 51, 53, 59, 65, 67, 73, 74, 75, 80]",7,29,7,40
"[2, 4, 7, 10, 20, 28, 42, 43, 45, 46, 51, 58, 60, 62, 70, 72, 73, 74, 76, 78]",7,29,7,45
"[8, 10, 16, 18, 28, 35, 43, 44, 49, 50, 51, 53, 55, 56, 57, 61, 65, 69, 72, 75]",7,29,7,50
"[4, 6, 16, 18, 20, 22, 33, 35, 37, 38, 44, 48, 51, 54, 62, 67, 71, 72, 79, 80]",7,29,7,55
"[1, 2, 5, 6, 7, 10, 15, 23, 38, 41, 47, 66, 68, 69, 70, 72, 73, 76, 77, 78]",7,29,8,0
"[5, 7, 8, 17, 21, 23, 25, 29, 30, 31, 32, 49, 54, 56, 58, 60, 63, 67, 69, 78]",7,29,8,5
"[6, 12, 16, 18, 33, 36, 43, 52, 57, 58, 61, 62, 63, 67, 70, 72, 73, 75, 77, 80]",7,29,8,10
"[2, 16, 17, 19, 24, 34, 37, 39, 40, 44, 47, 48, 53, 55, 61, 63, 64, 65, 67, 72]",7,29,8,15
"[1, 2, 7, 11, 13, 18, 25, 26, 29, 32, 34, 48, 50, 51, 52, 64, 65, 73, 74, 77]",7,29,8,20
"[1, 3, 9, 10, 14, 21, 23, 24, 28, 33, 34, 35, 45, 47, 49, 50, 51, 56, 57, 72]",7,29,8,25
"[2, 6, 7, 13, 19, 22, 24, 26, 27, 35, 36, 40, 47, 49, 51, 59, 62, 64, 65, 70]",7,29,8,30
"[1, 4, 13, 15, 18, 19, 22, 29, 30, 38, 40, 41, 49, 50, 58, 66, 68, 70, 79, 80]",7,29,8,35
"[4, 15, 18, 23, 24, 30, 34, 43, 48, 49, 50, 51, 54, 55, 72, 73, 77, 78, 79, 80]",7,29,8,40
"[3, 6, 9, 19, 20, 23, 25, 26, 27, 35, 39, 41, 45, 47, 58, 68, 69, 71, 73, 80]",7,29,8,45
"[3, 4, 11, 13, 18, 19, 35, 36, 37, 39, 45, 46, 53, 54, 58, 72, 73, 76, 77, 80]",7,29,8,50
"[4, 5, 8, 10, 11, 18, 29, 31, 39, 47, 48, 49, 54, 55, 57, 59, 62, 66, 70, 73]",7,29,8,55
"[1, 3, 5, 8, 12, 24, 25, 28, 32, 35, 36, 42, 46, 47, 64, 65, 67, 72, 74, 75]",7,29,9,0
"[5, 16, 22, 24, 26, 34, 36, 37, 41, 46, 50, 51, 56, 59, 61, 65, 71, 73, 76, 79]",7,29,9,5
"[7, 15, 21, 22, 25, 27, 30, 32, 34, 36, 46, 56, 57, 59, 61, 62, 66, 67, 70, 72]",7,29,9,10
